home_team,away_team,P_home_win,P_draw,P_away_win
Tottenham,West Brom,0.6049,0.2278,0.1673
Tottenham,West Ham,0.5787,0.2621,0.1593
West Brom,Arsenal,0.2078,0.2297,0.5626
West Brom,Aston Villa,0.4671,0.2468,0.2862
West Brom,Cardiff,0.5933,0.2185,0.1882
West Brom,Chelsea,0.1802,0.219,0.6008
West Brom,Crystal Palace,0.4318,0.2877,0.2805
West Brom,Everton,0.2636,0.2459,0.4905
West Brom,Fulham,0.6021,0.2008,0.1971
West Brom,Hull,0.4591,0.2785,0.2624
West Brom,Liverpool,0.186,0.1703,0.6436
West Brom,Man City,0.1167,0.1527,0.7304
West Brom,Man United,0.2554,0.2375,0.5072
West Brom,Newcastle,0.4394,0.2527,0.3079
West Brom,Norwich,0.5066,0.2682,0.2252
West Brom,Southampton,0.3223,0.2547,0.4229
West Brom,Stoke,0.3792,0.266,0.3548
West Brom,Sunderland,0.453,0.2475,0.2995
West Brom,Swansea,0.355,0.2539,0.3912
West Brom,Tottenham,0.2982,0.2595,0.4422
West Brom,West Ham,0.4136,0.274,0.3124
West Ham,Arsenal,0.2057,0.2608,0.5335
West Ham,Aston Villa,0.4927,0.2696,0.2378
West Ham,Cardiff,0.6297,0.2291,0.1412
West Ham,Chelsea,0.1755,0.2486,0.5759
West Ham,Crystal Palace,0.4533,0.3279,0.2188
West Ham,Everton,0.2672,0.2787,0.4541
West Ham,Fulham,0.6364,0.2075,0.156
West Ham,Hull,0.4842,0.3136,0.2023
West Ham,Liverpool,0.1875,0.1851,0.6273
West Ham,Man City,0.1118,0.1672,0.721
West Ham,Man United,0.2588,0.2677,0.4735
West Ham,Newcastle,0.4623,0.2785,0.2592
West Ham,Norwich,0.5373,0.2974,0.1653
West Ham,Southampton,0.3324,0.287,0.3806
West Ham,Stoke,0.3952,0.2995,0.3053
West Ham,Sunderland,0.4772,0.271,0.2518
West Ham,Swansea,0.3688,0.2839,0.3473
West Ham,Tottenham,0.305,0.2952,0.3998
West Ham,West Brom,0.4757,0.267,0.2572
